key,files,functions,lines,addLines,deleteLines,pos,time,rf,ibf,isComponent,distance,isInducing
420609@0c897a908954,0.18622354335432037,0.25680277473350704,0.24055061645053108,0.2273378610317101,0.15544356207560955,0.14285714285714285,0.06666666666666667,1.0,1.0,1,1.0,true
420609@9d076d403cbe,0.27933531503148057,0.34240369964467604,0.343077764067328,0.3374596605192202,0.24320311642785655,0.14285714285714285,0.05555555555555555,1.0,1.0,1,0.07692307692307693,true
420609@47658d2acc68,0.4089764570033886,0.4615873588044731,0.5762240965873529,0.5740482668713618,0.5036131700364173,0.14285714285714285,0.05263157894736842,1.0,1.0,1,0.5,true
420609@cb917a92ad2d,0.9946308172467964,1.0,0.7111683153464132,0.684482908494833,0.695188840892322,0.14285714285714285,0.125,1.0,0.18801448541428964,1,0.045454545454545456,false
420609@7d6b298383ec,0.27933531503148057,0.34240369964467604,0.2864297453089664,0.2499650635116988,0.24320311642785655,0.05263157894736842,0.07692307692307693,1.0,0.47289339635258826,1,0.09090909090909091,false
420609@f3ecd4008113,0.48506143234325644,0.5315349512906095,0.5203943687303065,0.4532055203409276,0.5175175309173318,0.058823529411764705,0.09090909090909091,1.0,0.18801448541428964,1,1.0,false
420609@b2c8660a932f,0.5431107232168951,0.5849017050287927,0.6156851771338931,0.5613719443119514,0.6130281331725866,0.03333333333333333,1.0,1.0,0.18801448541428964,1,0.047619047619047616,false
420609@6e73303824a4,0.6314244173064005,0.6649637630813499,0.7087465535547449,0.5198484643535612,0.74274338455874,0.03333333333333333,0.07142857142857142,1.0,1.0,1,1.0,false
420609@cc6c9e2676ad,0.2406904381611693,0.3068761058335884,0.4540665341297613,0.44091596440400027,0.39004890545688053,0.03333333333333333,0.3333333333333333,1.0,0.47289339635258826,1,0.08333333333333333,false
420609@cec576a600b3,0.21619883862193562,0.2843601174107559,0.33626947668991136,0.3395855602587295,0.19154912310262534,0.03125,0.2,1.0,1.0,1,1.0,false
420609@7523f22b539d,0.9173138073650137,0.9289197548491063,0.8313085662445784,0.7957426321277372,0.8337299269164349,0.03333333333333333,0.047619047619047616,1.0,0.0,1,0.25,false
420609@a8b18a1e4658,0.3805909068133781,0.4354915246622329,0.4996548388288914,0.4406262642530393,0.4908109973556286,0.047619047619047616,0.08333333333333333,1.0,1.0,1,1.0,false
420609@5c6d32450888,0.21619883862193562,0.2843601174107559,0.34143223901766534,0.3220345384843829,0.27685057000502056,0.058823529411764705,0.0625,1.0,0.47289339635258826,1,0.03571428571428571,false
420609@1bdb7dc59f3e,0.14757866648400914,0.22127518092241938,0.2548745650371399,0.25626070278508184,0.11074022800200822,0.05555555555555555,0.1111111111111111,1.0,0.47289339635258826,1,0.5,false
420609@1a8694c09f3f,0.64642982548652,0.679886587777415,0.693798859678977,0.6864703217473372,0.649493956731387,0.05263157894736842,0.14285714285714285,1.0,0.47289339635258826,1,1.0,false
420609@d1b8f17b646a,0.18622354335432037,0.25680277473350704,0.29907426462533815,0.29940733600439423,0.16611034200301233,0.05555555555555555,0.16666666666666666,1.0,0.47289339635258826,1,1.0,false
420609@4f85f58a1570,0.7701705768903042,0.793645810468322,0.6099202747883474,0.5858833380622509,0.5810459725345226,0.03333333333333333,0.25,1.0,1.0,1,0.045454545454545456,false
420609@98d4f777b53a,0.4427359994520274,0.4926236929449201,0.61129737925025,0.6319263772176906,0.39065179276298284,0.05263157894736842,0.05,1.0,0.18801448541428964,0,0.5,false
420609@00993ff79b3e,0.46555885838580097,0.5136055494670141,0.6422458801258518,0.623511822952894,0.6099633683300808,0.125,0.058823529411764705,1.0,0.18801448541428964,1,1.0,false
420609@3de583c965c3,0.09311177167716018,0.17120184982233802,0.13562037267527857,0.10903690639667499,0.08775955435224699,0.03333333333333333,0.1,1.0,1.0,1,0.1,false
420609@5f1fbdaf979a,0.14757866648400914,0.22127518092241938,0.2669143580649684,0.2592291117500589,0.16611034200301233,0.058823529411764705,0.5,1.0,0.47289339635258826,0,0.041666666666666664,false
420609@aad671a6417e,0.26139779051937945,0.3259131027932227,0.4304538251187356,0.3908932206267226,0.4013185726903856,0.03333333333333333,0.045454545454545456,1.0,1.0,1,0.14285714285714285,false
