key,files,functions,lines,addLines,deleteLines,pos,time,rf,ibf,isComponent,distance,isInducing
109614@d842c4f11396,1.0,0.9964930869667594,0.962336948496296,1.0,0.0,0.5,0.16666666666666666,1.0,0.0,1,1.0,true
115251@d842c4f11396,1.0,0.9964930869667594,0.962336948496296,1.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.0,1,1.0,true
116949@7218c96f13f6,0.18622354335432037,0.25680277473350704,0.42837283710916374,0.414335492598223,0.36292833194710145,1.0,0.125,1.0,0.5362439665651964,1,0.1111111111111111,true
119210@d842c4f11396,1.0,0.9964930869667594,0.962336948496296,1.0,0.0,0.16666666666666666,0.14285714285714285,1.0,0.0,1,0.5,true
128237@1b6e9edfacf5,0.5281695732973872,0.5711657806734832,0.5734436805863012,0.589331837809979,0.40390398246021936,1.0,0.2,1.0,0.764352166980715,1,1.0,true
135001@d842c4f11396,1.0,0.9964930869667594,0.962336948496296,1.0,0.0,1.0,0.3333333333333333,1.0,0.0,1,0.25,true
136665@d842c4f11396,1.0,0.9964930869667594,0.962336948496296,1.0,0.0,1.0,0.125,1.0,0.0,1,0.5,true
145086@cb5dfe759852,0.18622354335432037,0.17120184982233802,0.30602328555027114,0.29940733600439423,0.20489376904731582,1.0,0.5,1.0,1.0,1,1.0,true
152388@97ab1e91dfba,0.4211968680198687,0.4728220122426262,0.4555543691824579,0.4546757220634202,0.35765946510563773,0.3333333333333333,0.2,1.0,1.0,1,1.0,true
34925@d842c4f11396,1.0,0.9964930869667594,0.962336948496296,1.0,0.0,1.0,0.5,1.0,0.0,1,1.0,true
57666@34dbb0c41b3e,0.32211380700730474,0.38173147113346423,0.4072107314472553,0.41514220225531473,0.24691923710362948,0.16666666666666666,0.16666666666666666,1.0,0.03943099309929857,1,0.015873015873015872,true
59596@d842c4f11396,1.0,0.9964930869667594,0.962336948496296,1.0,0.0,0.058823529411764705,1.0,1.0,0.0,1,0.2,true
64331@40680b6fe4d2,0.3805909068133781,0.4354915246622329,0.5819828554681964,0.5942572493620705,0.4483889596173132,0.5,0.3333333333333333,1.0,0.2342457045492192,1,1.0,true
70008@83198dbf96b9,0.4269139815154897,0.4780779556559265,0.6072376393648521,0.6310031432480006,0.0,0.16666666666666666,1.0,1.0,0.0,1,0.25,true
74238@5f6b18be7a14,0.27933531503148057,0.3259131027932227,0.4206028239632072,0.42564491392100734,0.28625933670650217,0.125,1.0,1.0,1.0,1,1.0,true
82218@83198dbf96b9,0.4269139815154897,0.4780779556559265,0.6072376393648521,0.6310031432480006,0.0,0.125,1.0,1.0,0.0,1,0.25,true
136665@f56eb37f77b3,0.4152255786844649,0.46733239604463317,0.6787222862858597,0.6503445460914893,0.6613800685291467,0.06666666666666667,0.05263157894736842,1.0,0.19892569215777497,1,0.3333333333333333,false
34925@b21eb05a252a,0.09311177167716018,0.17120184982233802,0.18149950153371394,0.1811063813693591,0.05537011400100411,0.058823529411764705,0.058823529411764705,1.0,0.24339919713832855,1,0.3333333333333333,false
34925@2ed4c9f470df,0.36377750510594475,0.40236198736207207,0.5309595137665177,0.5371021190362076,0.41914376800442493,0.06666666666666667,0.3333333333333333,1.0,0.013117246229326307,1,0.2,false
100227@5fd25b258cce,0.36377750510594475,0.4200343734220062,0.6567926636813213,0.6266817462047318,0.6391122131475926,0.25,0.3333333333333333,1.0,0.0,1,1.0,false
152388@8c37e52c5a50,0.4089764570033886,0.4615873588044731,0.7263332999755255,0.6978080697232641,0.7135879600745503,0.08333333333333333,0.07692307692307693,1.0,0.24339919713832855,1,1.0,false
44117@1c6db5d4f24f,0.46555885838580097,0.5014485912949704,0.5022825666009673,0.5178081908575634,0.29467576531905987,0.125,0.5,1.0,0.299010904108951,1,0.045454545454545456,false
132591@2ed4c9f470df,0.36377750510594475,0.40236198736207207,0.5309595137665177,0.5371021190362076,0.41914376800442493,0.2,0.3333333333333333,1.0,0.0,1,0.034482758620689655,false
112243@2ed4c9f470df,0.36377750510594475,0.40236198736207207,0.5309595137665177,0.5371021190362076,0.41914376800442493,0.2,0.14285714285714285,1.0,0.01709213910292605,1,0.058823529411764705,false
152631@d0c77dcb7074,0.09311177167716018,0.17120184982233802,0.19975334005520587,0.20757110112765736,0.0,0.058823529411764705,0.09090909090909091,1.0,0.013117246229326307,1,1.0,false
34925@b21eb05a252a,0.09311177167716018,0.17120184982233802,0.18149950153371394,0.1811063813693591,0.05537011400100411,0.058823529411764705,0.058823529411764705,1.0,0.24339919713832855,1,0.3333333333333333,false
119210@40bf10f47746,0.09311177167716018,0.17120184982233802,0.24055061645053108,0.2273378610317101,0.15544356207560955,0.16666666666666666,0.05555555555555555,1.0,0.634764624204745,1,0.5,false
